0.052095942,0.05271563,0.053353827,0.054005627,0.05466451,0.055322062,0.05596771,0.056588523,0.05716911,0.057691775,0.058137048,0.058484793,0.05871608,0.058816,0.058777045,0.058602422,0.05830787,0.057920665,0.057475418,0.057007782,0.05654843,0.056119274,0.055732615,0.055392623,0.05509778,0.054843366,0.054623324,0.05443153,0.054262426,0.054111294,0.053974327,0.053848527,0.053731594,0.053621806,0.0535179,0.053418968,0.05332439,0.053233754,0.05314683,0.053063527,0.05298386,0.052907947,0.052835982,0.052768238,0.052705046,0.052646805,0.052593954,0.052546937,0.052506153,0.052471798,0.052471798
0.053945534,0.054664385,0.05538727,0.056103695,0.05680052,0.05746173,0.058068443,0.058599204,0.059030924,0.059340663,0.05950858,0.05952196,0.059379645,0.059095398,0.058698013,0.05822709,0.057725377,0.05723063,0.05677009,0.056359008,0.056002315,0.05569785,0.05543957,0.055219952,0.05503155,0.054867737,0.05472301,0.054592967,0.054474212,0.05436417,0.054260924,0.054163076,0.05406961,0.053979818,0.053893216,0.053809498,0.053728487,0.05365011,0.053574387,0.0535014,0.053431295,0.053364273,0.053300582,0.05324053,0.05318446,0.053132765,0.053085867,0.0530442,0.053008147,0.052977905,0.052977905
0.05701158,0.057825986,0.058613844,0.05935504,0.060025763,0.06059901,0.061045952,0.061338678,0.061454646,0.0613827,0.06112919,0.060721334,0.060204666,0.059634063,0.059061643,0.05852696,0.058053017,0.057647847,0.057308987,0.057028282,0.05679555,0.056600798,0.056435302,0.056291956,0.05616521,0.05605086,0.055945776,0.05584767,0.0557549,0.055666283,0.05558099,0.05549845,0.05541829,0.055340268,0.05526425,0.055190183,0.05511809,0.05504803,0.054980114,0.054914497,0.054851368,0.05479095,0.054733515,0.054679353,0.05462881,0.054582264,0.054540116,0.05450278,0.054470625,0.054443844,0.054443844
0.059402294,0.060234997,0.06098612,0.061622962,0.062110208,0.062413443,0.06250525,0.062373795,0.06203146,0.06151884,0.060899153,0.060243327,0.059612747,0.059048034,0.058567375,0.058171615,0.057851505,0.05759374,0.057384808,0.057212863,0.057068314,0.056943797,0.05683382,0.056734383,0.05664262,0.056556493,0.05647457,0.056395855,0.056319665,0.05624554,0.05617317,0.056102376,0.056033056,0.055965167,0.05589872,0.05583376,0.05577038,0.055708677,0.055648793,0.055590894,0.055535167,0.05548183,0.05543113,0.055383347,0.055338793,0.055297807,0.055260766,0.05522804,0.055199966,0.055176724,0.055176724
0.050396316,0.05314434,0.055368472,0.055729643,0.054507267,0.053317793,0.052511062,0.051907126,0.051384762,0.05089637,0.050425313,0.04996581,0.04951573,0.049074207,0.048640795,0.048215214,0.047797233,0.047386657,0.046983298,0.046586983,0.046197537,0.0458148,0.04543861,0.04506881,0.04470526,0.044347815,0.04399633,0.04365068,0.04331073,0.042976364,0.042647466,0.04232392,0.04200563,0.041692495,0.04138444,0.0410814,0.040783323,0.040490206,0.040202077,0.039919045,0.039641313,0.039369237,0.039103415,0.038844783,0.03859481,0.03835576,0.03813108,0.037926003,0.037748244,0.037608463,0.037608463
0.052090477,0.0549886,0.056294475,0.055313848,0.053960897,0.053079434,0.052480023,0.05198954,0.051540248,0.05110957,0.05069015,0.05027948,0.049876615,0.049481124,0.049092744,0.048711274,0.048336536,0.04796837,0.047606617,0.04725113,0.046901766,0.046558373,0.046220824,0.045888983,0.045562718,0.04524191,0.044926442,0.04461619,0.04431104,0.044010893,0.043715637,0.04342518,0.043139424,0.042858284,0.04258168,0.04230955,0.042041834,0.04177852,0.041519612,0.041265175,0.04101536,0.04077044,0.040530894,0.0402975,0.04007151,0.039854895,0.03965075,0.03946385,0.039301418,0.03917346,0.03917346
0.05436638,0.05700803,0.056843977,0.055248465,0.05415899,0.05351241,0.05303497,0.052615136,0.052217636,0.051831808,0.051454328,0.051084075,0.050720602,0.05036365,0.050013036,0.04966861,0.04933022,0.048997726,0.048671,0.048349902,0.048034307,0.047724094,0.047419146,0.047119338,0.046824567,0.046534717,0.046249684,0.045969363,0.04569366,0.045422472,0.045155708,0.044893283,0.04463511,0.044381108,0.044131204,0.04388534,0.043643456,0.043405533,0.043171562,0.04294159,0.04271573,0.042494204,0.04227741,0.042066015,0.041861106,0.041664448,0.041478842,0.041308727,0.04116091,0.04104497,0.04104497
0.05719789,0.058799397,0.05713913,0.05562109,0.054839924,0.05435074,0.053950936,0.053580385,0.053222585,0.05287295,0.0525301,0.052193556,0.051863074,0.05153849,0.051219657,0.050906446,0.050598722,0.050296366,0.04999926,0.049707282,0.04942032,0.049138267,0.048861012,0.04858845,0.048320487,0.048057016,0.047797944,0.047543183,0.047292635,0.047046218,0.046803847,0.04656544,0.04633092,0.046100214,0.045873255,0.04564998,0.045430344,0.045214314,0.045001883,0.044793084,0.044588003,0.04438684,0.04418993,0.043997865,0.04381162,0.04363279,0.043463964,0.043309286,0.04317524,0.043071046,0.043071046
0.007956463,0.008074479,0.008189137,0.008298621,0.008400116,0.008489565,0.008561458,0.008608802,0.008623458,0.00859715,0.008523364,0.008400026,0.008231939,0.008031309,0.007815105,0.007600184,0.007398899,0.007217439,0.007056869,0.006915305,0.006789806,0.006677475,0.006575894,0.006483194,0.006397977,0.006319196,0.006246068,0.006177984,0.006114466,0.006055124,0.005999632,0.005947712,0.005899124,0.005853653,0.005811112,0.005771328,0.00573415,0.005699441,0.005667076,0.005636945,0.005608951,0.005583009,0.005559047,0.005537005,0.005516836,0.005498505,0.005481994,0.005467296,0.00545442,0.00544339,0.00544339
0.008717119,0.008945473,0.009122842,0.009222458,0.009215241,0.009082329,0.008833775,0.008516491,0.008193399,0.007909509,0.00767883,0.007495016,0.007345826,0.007220581,0.007111862,0.007014967,0.006926998,0.00684615,0.00677126,0.006701546,0.006636443,0.006575524,0.006518446,0.006464924,0.00641471,0.006367584,0.006323349,0.006281825,0.006242849,0.006206266,0.006171938,0.006139734,0.006109534,0.006081227,0.006054708,0.006029885,0.006006671,0.005984985,0.005964758,0.005945925,0.005928428,0.005912222,0.005897262,0.005883517,0.005870961,0.005859577,0.005849356,0.005840299,0.005832412,0.005825708,0.005825708
