0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
119.96118,117.48818,114.89269,112.16845,109.308525,106.30536,103.150925,99.8372,96.356964,92.70536,88.88221,84.895454,80.76552,76.53007,72.247765,67.99882,63.88024,59.994946,56.436607,53.274914,50.546276,48.25268,46.367683,44.846214,43.63456,42.678207,41.92689,41.33707,40.872646,40.504597,40.210094,39.971462,39.775192,39.611023,39.471233,39.35003,39.243103,39.147263,39.06016,38.98011,38.905907,38.836727,38.772057,38.711636,38.655437,38.603672,38.556908,38.51623,38.483734,38.46347,38.46347
115.84815,112.908585,109.82498,106.58856,103.189964,99.61997,95.87072,91.93793,87.82431,83.544426,79.13052,74.638176,70.149185,65.76863,61.613934,57.797062,54.40527,51.487408,49.05057,47.06659,45.48408,44.24103,43.274693,42.527725,41.951103,41.50477,41.15701,40.883278,40.664867,40.487686,40.3412,40.217587,40.111053,40.017345,39.93333,39.85674,39.785923,39.719704,39.65726,39.598038,39.54169,39.488033,39.437016,39.388706,39.3433,39.301147,39.262825,39.229332,39.202454,39.18562,39.18562
109.61792,106.175385,102.56067,98.76227,94.77014,90.578636,86.19116,81.626915,76.92895,72.17133,67.461395,62.932243,58.723747,54.956467,51.70853,49.005024,46.82261,45.10433,43.77691,42.764828,41.999115,41.421394,40.984703,40.65255,40.397247,40.19813,40.039967,39.9116,39.804913,39.714027,39.634686,39.56383,39.49927,39.43943,39.383198,39.329803,39.278713,39.229584,39.1822,39.13646,39.092342,39.049892,39.00922,38.97049,38.93395,38.899933,38.868942,38.841805,38.819965,38.80622,38.80622
105.206215,101.13242,96.84899,92.34675,87.6268,82.70949,77.645485,72.525986,67.48537,62.689106,58.30499,54.466496,51.244923,48.64276,46.607533,45.0553,43.892796,43.032322,42.399166,41.933575,41.589718,41.333427,41.139717,40.990543,40.872997,40.77789,40.698708,40.63085,40.571068,40.517082,40.46728,40.420555,40.376125,40.333458,40.292206,40.252144,40.213135,40.17512,40.138092,40.102085,40.06717,40.033455,40.00107,39.97019,39.94103,39.91387,39.88913,39.86745,39.84997,39.83893,39.83893
124.0069,110.31034,93.110214,73.15207,56.227016,47.114925,43.271156,41.6474,40.822113,40.269794,39.80725,39.37093,38.9386,38.502476,38.05993,37.61023,37.15335,36.68955,36.21919,35.742683,35.260475,34.773018,34.280777,33.784214,33.283813,32.780052,32.273422,31.764406,31.2535,30.741203,30.228012,29.714428,29.20096,28.688114,28.17641,27.666378,27.158562,26.653538,26.151932,25.65444,25.161873,24.675219,24.195728,23.725063,23.265512,22.820354,22.394579,21.996634,21.64398,21.38428,21.38428
119.97376,103.02304,82.331,62.132812,50.179325,45.23231,43.326984,42.478836,41.97477,41.579094,41.214767,40.85642,40.495632,40.1297,39.75785,39.38,38.996307,38.60703,38.21245,37.81287,37.4086,36.999958,36.58725,36.170795,35.75091,35.327915,34.902126,34.47386,34.043438,33.611176,33.177395,32.742416,32.30656,31.870152,31.433523,30.997013,30.56098,30.12581,29.691935,29.259855,28.830187,28.403727,27.981546,27.565157,27.156742,26.759577,26.378729,26.022638,25.707745,25.476305,25.476305
114.951385,94.41311,71.09894,54.303215,47.115067,44.576,43.61198,43.13067,42.792595,42.494743,42.20566,41.91568,41.621864,41.323406,41.020184,40.71231,40.399963,40.08335,39.76269,39.438198,39.1101,38.778606,38.44394,38.10631,37.765945,37.42305,37.077835,36.73052,36.381306,36.030407,35.67803,35.32438,34.96966,34.614086,34.257866,33.901215,33.544373,33.18759,32.831158,32.47543,32.120853,31.768036,31.417843,31.071531,30.731005,30.399193,30.080717,29.783222,29.520973,29.328718,29.328718
109.26086,84.412926,60.9731,49.67649,45.947613,44.75032,44.26928,43.98263,43.746765,43.522076,43.29754,43.070118,42.83904,42.60419,42.36566,42.12359,41.878128,41.629448,41.377705,41.12306,40.865677,40.605705,40.34331,40.07864,39.811844,39.543076,39.27248,39.000202,38.72639,38.451183,38.174717,37.897137,37.618576,37.33918,37.059082,36.77843,36.49738,36.216106,35.93481,35.653744,35.373234,35.093742,34.81595,34.540867,34.27007,34.00604,33.75273,33.516655,33.309536,33.15836,33.15836
157.09218,152.44153,147.41734,141.94072,135.92613,129.28426,121.92903,113.79065,104.83728,95.106064,84.73941,74.01323,63.334167,53.184547,44.018284,36.149803,29.693176,24.577587,20.615658,17.579268,15.252367,13.455393,12.049827,10.933197,10.031283,9.290725,8.673108,8.150582,7.7027392,7.3144345,6.9742746,6.6735673,6.405591,6.1650825,5.947868,5.750609,5.57061,5.4056854,5.2540627,5.1143126,4.985307,4.8661947,4.756395,4.65562,4.5639157,4.481741,4.4100914,4.3506885,4.3062577,4.280949,4.280949
143.38432,132.6946,120.76195,107.451805,92.85674,77.47084,62.284573,48.582592,37.40451,29.080688,23.26617,19.321566,16.638926,14.767146,13.40923,12.380216,11.56716,10.900977,10.338775,9.853276,9.4266205,9.046705,8.705043,8.395457,8.113307,7.854987,7.6176257,7.3988795,7.196799,7.009739,6.836293,6.675248,6.52555,6.3862786,6.2566285,6.1358943,6.023459,5.918787,5.821417,5.7309594,5.647098,5.569593,5.498292,5.4331474,5.3742485,5.3218684,5.276546,5.2392135,5.2113967,5.195543,5.195543
