0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
32.969185,28.544668,23.668526,18.603905,13.915097,10.206428,7.6878943,6.13962,5.2160964,4.6487904,4.275577,4.00848,3.801564,3.6309278,3.4839177,3.353614,3.236053,3.1288254,3.0303607,2.9395561,2.8555827,2.7777786,2.7055926,2.63855,2.5762339,2.5182726,2.4643328,2.4141128,2.36734,2.3237667,2.2831683,2.2453408,2.2100997,2.1772778,2.1467247,2.1183054,2.0918994,2.0674002,2.0447152,2.0237648,2.0044842,1.9868214,1.9707409,1.9562248,1.9432772,1.9319317,1.922264,1.9144158,1.9086369,1.9053638,1.9053638
30.519768,24.147614,17.704979,12.360504,8.906798,7.0392637,6.0824494,5.565059,5.248246,5.024126,4.84557,4.691931,4.5539446,4.4272738,4.3097386,4.2001243,4.0976567,4.0017715,3.912009,3.8279676,3.7492826,3.675615,3.6066487,3.5420866,3.4816513,3.4250824,3.372137,3.3225884,3.2762263,3.2328548,3.1922941,3.1543772,3.118951,3.0858765,3.055026,3.0262856,2.9995527,2.9747372,2.9517612,2.9305596,2.9110794,2.8932815,2.8771408,2.8626482,2.849813,2.8386672,2.8292732,2.8217418,2.8162646,2.813191,2.813191
0,0.64093244,1.1760972,1.6303428,2.021516,2.362535,2.662939,2.9299235,3.1690235,3.3845723,3.5800176,3.75814,3.921211,4.071107,4.2093925,4.3373866,4.4562073,4.566812,4.670025,4.76656,4.85704,4.94201,5.0219507,5.097287,5.168397,5.235616,5.2992477,5.3595614,5.4168024,5.4711914,5.5229287,5.572197,5.6191616,5.6639757,5.7067776,5.7476954,5.786846,5.8243375,5.860267,5.8947234,5.927783,5.9595084,5.989941,6.019088,6.046895,6.073204,6.097661,6.119554,6.1375113,6.148931,6.148931
0,0.47574434,0.8815472,1.2313513,1.5359563,1.8036183,2.0406961,2.2521498,2.4419007,2.6130912,2.7682698,2.9095278,3.0385978,3.1569302,3.265749,3.3660948,3.4588594,3.544812,3.6246195,3.6988645,3.7680569,3.8326468,3.8930326,3.9495678,4.0025682,4.0523167,4.099067,4.1430483,4.1844673,4.223512,4.2603526,4.2951446,4.3280296,4.3591375,4.3885875,4.416489,4.442942,4.46804,4.491866,4.5144978,4.536004,4.556443,4.575862,4.5942836,4.611699,4.628035,4.6431065,4.6565146,4.667465,4.674416,4.674416
0,0.34827408,0.6523021,0.9192447,1.1551118,1.3647858,1.552214,1.7206007,1.8725649,2.0102656,2.1354973,2.2497635,2.3543344,2.4502895,2.5385542,2.6199253,2.6950939,2.764662,2.8291576,2.8890445,2.9447331,2.9965878,3.0449328,3.0900586,3.132225,3.1716669,3.208595,3.2432013,3.2756586,3.3061252,3.3347447,3.361649,3.3869581,3.410782,3.4332228,3.454373,3.4743183,3.4931376,3.5109031,3.5276804,3.5435283,3.5584974,3.5726275,3.5859423,3.5984387,3.6100693,3.620706,3.6300762,3.6376417,3.642381,3.642381
0,0.31027287,0.58050364,0.816958,1.0249954,1.2090219,1.3726295,1.5187526,1.6498009,1.7677686,1.874318,1.9708451,2.058531,2.138382,2.2112603,2.2779098,2.3389754,2.3950193,2.446534,2.4939525,2.5376577,2.5779889,2.615248,2.6497047,2.6816008,2.7111528,2.7385564,2.7639878,2.7876067,2.809558,2.829973,2.8489716,2.866663,2.8831468,2.8985145,2.9128494,2.926228,2.938721,2.950392,2.9613,2.971498,2.9810336,2.9899466,2.9982677,3.0060124,3.0131712,3.0196881,3.025421,3.0300639,3.0329971,3.0329971
0,0.2669056,0.5005799,0.7058016,0.8867922,1.0471051,1.1896923,1.3170019,1.4310712,1.5336038,1.6260331,1.7095728,1.7852566,1.8539706,1.916478,1.9734402,2.0254326,2.0729587,2.1164608,2.156329,2.1929078,2.2265043,2.2573912,2.2858126,2.3119872,2.3361113,2.358362,2.3788984,2.3978653,2.4153934,2.431601,2.4465964,2.4604774,2.4733336,2.4852467,2.496291,2.506535,2.516041,2.524866,2.533062,2.5406756,2.5477495,2.5543196,2.560415,2.5660539,2.571236,2.5759284,2.5800378,2.5833547,2.585446,2.585446
0,0.17806317,0.33657923,0.47770798,0.6035368,0.7159425,0.81656855,0.9068392,0.9879843,1.0610656,1.1270015,1.1865886,1.2405199,1.2893997,1.3337581,1.3740602,1.4107162,1.4440888,1.4744996,1.5022346,1.5275484,1.550669,1.5718001,1.5911249,1.6088076,1.6249963,1.6398249,1.6534139,1.6658726,1.6772997,1.6877851,1.6974101,1.7062488,1.7143683,1.7218301,1.7286898,1.7349981,1.7408016,1.7461421,1.7510585,1.7555848,1.7597528,1.7635893,1.7671169,1.7703518,1.7732997,1.7759484,1.7782521,1.7801015,1.7812634,1.7812634
0,0.28660038,0.54613805,0.7820146,0.99727434,1.1945324,1.3760083,1.5435815,1.6988467,1.8431624,1.9776917,2.1034348,2.2212572,2.331911,2.4360535,2.534261,2.6270416,2.7148457,2.798073,2.8770804,2.9521878,3.0236814,3.0918207,3.1568396,3.21895,3.2783449,3.3352003,3.3896768,3.441922,3.492071,3.5402482,3.5865688,3.6311388,3.6740568,3.7154136,3.7552934,3.7937746,3.8309288,3.866821,3.9015086,3.9350386,3.967443,3.9987302,4.0288687,4.05776,4.0851836,4.110708,4.133524,4.1521454,4.163881,4.163881
0,0.21093328,0.40503198,0.5838692,0.7489886,0.90180373,1.0435755,1.175417,1.2983057,1.4131007,1.5205564,1.6213375,1.7160311,1.805157,1.889177,1.9685029,2.0435028,2.1145067,2.1818113,2.2456846,2.3063688,2.3640833,2.4190278,2.4713845,2.5213199,2.5689857,2.614522,2.6580575,2.6997101,2.7395897,2.7777967,2.8144257,2.849563,2.8832893,2.9156804,2.9468055,2.97673,3.0055137,3.0332112,3.059872,3.0855367,3.1102366,3.1339848,3.1567667,3.1785183,3.1990895,3.2181752,3.235193,3.2490616,3.2577991,3.2577991
0,0.14125873,0.27289298,0.39550182,0.5097527,0.61630714,0.71579164,0.80878645,0.8958227,0.97738343,1.0539067,1.1257888,1.1933887,1.2570313,1.3170112,1.3735958,1.427028,1.4775288,1.5253004,1.570527,1.6133772,1.654006,1.6925554,1.7291563,1.763929,1.7969848,1.8284267,1.8583497,1.8868421,1.9139862,1.939858,1.9645284,1.9880638,2.010526,2.0319722,2.0524569,2.0720298,2.0907378,2.108624,2.125728,2.1420832,2.157718,2.1726496,2.1868792,2.2003787,2.21307,2.2247834,2.2351842,2.2436361,2.2489552,2.2489552
0,0.119217716,0.23085439,0.33529538,0.4329988,0.5244355,0.6100632,0.69031477,0.7655934,0.8362717,0.9026917,0.96516716,1.0239848,1.0794069,1.1316733,1.1810036,1.2275988,1.2716432,1.3133057,1.3527421,1.3900952,1.4254969,1.4590689,1.4909234,1.5211645,1.5498887,1.5771852,1.6031371,1.6278216,1.6513107,1.6736712,1.694966,1.7152534,1.7345878,1.7530206,1.7705997,1.7873696,1.803372,1.8186455,1.833225,1.8471419,1.8604212,1.8730801,1.8851217,1.8965253,1.9072278,1.9170907,1.9258368,1.9329377,1.9374043,1.9374043
0,0.07969792,0.15509064,0.22629847,0.29349914,0.35689437,0.41669378,0.473106,0.52633375,0.57657135,0.624003,0.6688024,0.71113265,0.7511463,0.78898597,0.82478476,0.85866666,0.8907473,0.92113453,0.9499288,0.97722393,1.0031072,1.0276604,1.0509595,1.073076,1.0940764,1.114023,1.1329743,1.1509849,1.1681062,1.1843864,1.1998705,1.214601,1.2286181,1.2419591,1.2546592,1.2667515,1.2782673,1.289235,1.2996813,1.3096296,1.3190994,1.3281049,1.3366499,1.3447223,1.3522806,1.3592308,1.3653824,1.3703697,1.3735038,1.3735038
0,0.009962687,0.019864947,0.029703494,0.03947578,0.049179733,0.05881365,0.068376094,0.07786586,0.08728195,0.0966235,0.10588983,0.115080334,0.12419457,0.13323216,0.14219281,0.15107636,0.15988266,0.16861166,0.17726336,0.18583784,0.19433518,0.20275557,0.2110992,0.21936634,0.22755726,0.23567227,0.24371174,0.25167602,0.25956556,0.26738074,0.275122,0.2827897,0.29038426,0.29790595,0.3053548,0.31273064,0.32003272,0.32725933,0.33440733,0.34147096,0.34844026,0.35529816,0.36201587,0.36854517,0.3748055,0.3806629,0.38589445,0.3901304,0.39275718,0.39275718
0,0.006227786,0.012429304,0.018602775,0.024746777,0.030860104,0.03694172,0.04299072,0.049006306,0.054987773,0.060934488,0.06684589,0.07272148,0.07856081,0.084363475,0.09012914,0.09585748,0.10154822,0.10720112,0.112815976,0.11839261,0.123930864,0.12943062,0.1348918,0.14031428,0.14569806,0.15104306,0.1563493,0.16161676,0.16684544,0.1720354,0.17718662,0.18229914,0.1873729,0.1924078,0.19740365,0.20235999,0.207276,0.21215022,0.21698011,0.22176142,0.22648688,0.23114434,0.23571356,0.24016088,0.24443038,0.24842934,0.25200415,0.25490046,0.25669712,0.25669712
0,0.006401881,0.012775635,0.019119395,0.025431663,0.031711176,0.037956856,0.044167757,0.050343055,0.056482013,0.06258398,0.06864839,0.074674726,0.080662526,0.0866114,0.09252098,0.09839097,0.10422108,0.11001109,0.11576079,0.12147002,0.12713863,0.1327665,0.13835357,0.14389977,0.14940505,0.1548694,0.16029283,0.16567534,0.17101699,0.17631778,0.1815778,0.18679704,0.19197552,0.19711314,0.20220971,0.20726483,0.21227767,0.2172468,0.22216968,0.22704203,0.23185651,0.23660088,0.24125461,0.2457836,0.25013107,0.2542029,0.25784287,0.26079217,0.26262197,0.26262197
0,0.001610359,0.003217869,0.004822263,0.006423319,0.008020846,0.009614669,0.011204631,0.012790589,0.014372407,0.015949965,0.017523143,0.019091835,0.020655937,0.022215355,0.023769997,0.025319776,0.026864612,0.028404428,0.029939149,0.031468708,0.032993037,0.034512077,0.036025766,0.037534047,0.039036866,0.040534176,0.042025924,0.04351206,0.04499254,0.046467315,0.047936335,0.049399536,0.050856847,0.052308172,0.05375337,0.055192225,0.05662441,0.058049385,0.05946629,0.060873717,0.06226933,0.0636493,0.065007314,0.06633295,0.06760901,0.068807095,0.069880314,0.070751294,0.07129225,0.07129225
0,0.000403,0.000807,0.001209335,0.001611701,0.002013649,0.002415155,0.002816199,0.00321676,0.00361682,0.004016362,0.004415369,0.004813826,0.005211718,0.005609032,0.006005753,0.006401868,0.006797365,0.007192232,0.007586458,0.007980031,0.00837294,0.008765176,0.009156728,0.009547586,0.009937741,0.010327183,0.010715903,0.011103892,0.01149114,0.011877636,0.01226337,0.012648325,0.013032485,0.013415822,0.013798298,0.014179856,0.014560401,0.014939786,0.01531777,0.01569396,0.016067712,0.01643797,0.01680299,0.01715991,0.017504014,0.017827533,0.018117666,0.018353328,0.018499779,0.018499779
