623.0,652.8304,681.147,705.861,724.5534,735.77625,740.15106,739.7192,736.5278,731.9751,726.8559,721.58417,716.3665,711.303,706.43994,701.79663,697.3783,693.18335,689.2064,685.4403,681.87695,678.50775,675.3243,672.3181,669.4809,666.8047,664.28186,661.905,659.66724,657.5618,655.58264,653.72375,651.9798,650.3457,648.81696,647.3894,646.0593,644.8236,643.6796,642.6251,641.6587,640.77936,639.9869,639.2818,638.66547,638.1401,637.70886,637.3761,637.14716,637.0288,637.0288
673.0,710.9834,742.7623,764.04004,773.97217,775.9381,773.7792,769.8557,765.30524,760.6246,756.0218,751.58075,747.3326,743.28577,739.43915,735.7874,732.32355,729.04,725.92883,722.9825,720.1934,717.55444,715.0584,712.6988,710.469,708.3629,706.3747,704.49884,702.73,701.0632,699.4937,698.01733,696.62994,695.3279,694.1076,692.96625,691.901,690.90967,689.9903,689.14136,688.362,687.6516,687.01025,686.4386,685.938,685.5105,685.15894,684.8872,684.7,684.60315,684.60315
768.0,761.9074,756.7095,752.21625,748.2883,744.8221,741.73895,738.97797,736.4912,734.2403,732.1941,730.32684,728.61725,727.04755,725.6024,724.269,723.03613,721.8942,720.8348,719.8505,718.935,718.0825,717.28784,716.54663,715.8548,715.2087,714.6051,714.041,713.5139,713.02136,712.5612,712.13153,711.73065,711.3569,711.00885,710.68536,710.3853,710.10767,709.85175,709.61676,709.40216,709.20764,709.0329,708.87787,708.7427,708.6275,708.53296,708.45984,708.4092,708.38275,708.38275
768.0,763.6238,759.8442,756.5499,753.6546,751.0912,748.80725,746.7611,744.9192,743.2543,741.7439,740.3694,739.1149,737.96735,736.9152,735.9487,735.0595,734.2402,733.48425,732.7861,732.1407,731.5436,730.9908,730.47876,730.0044,729.56476,729.1573,728.77966,728.42975,728.10565,727.8056,727.5281,727.2715,727.03467,726.81635,726.6154,726.43097,726.2621,726.1079,725.9679,725.8413,725.72766,725.6265,725.5376,725.46063,725.39557,725.34235,725.30133,725.27295,725.258,725.258
768.0,764.81555,762.0151,759.53894,757.3376,755.3708,753.60565,752.01514,750.57684,749.2723,748.0856,747.00354,746.01483,745.1096,744.2795,743.51715,742.8161,742.1708,741.5762,741.0279,740.522,740.05493,739.6236,739.22516,738.85706,738.517,738.20294,737.9129,737.6452,737.3983,737.17065,736.9611,736.7683,736.5913,736.429,736.2805,736.14496,736.02167,735.9099,735.809,735.7185,735.6378,735.5666,735.50446,735.45105,735.4063,735.37,735.3421,735.323,735.3129,735.3129
769.0,766.15314,763.6611,761.4696,759.53326,757.8147,756.28314,754.9134,753.68445,752.57874,751.5814,750.68005,749.8639,749.12366,748.4514,747.84033,747.28424,746.77783,746.3165,745.89606,745.51276,745.1633,744.8449,744.55475,744.2905,744.05005,743.8314,743.6329,743.4528,743.28973,743.1423,743.00934,742.8897,742.7824,742.68646,742.601,742.52527,742.45844,742.3999,742.34894,742.30493,742.2674,742.2357,742.2094,742.1879,742.1709,742.1579,742.14844,742.1423,742.1391,742.1391
770.0,767.5463,765.39136,763.4924,761.8127,760.32166,758.99365,757.8073,756.7447,755.7907,754.93256,754.1591,753.4611,752.8304,752.2598,751.7433,751.2753,750.85126,750.46686,750.1184,749.8025,749.5163,749.257,749.0224,748.81024,748.6186,748.4457,748.29004,748.1501,748.0246,747.91235,747.81226,747.7233,747.6446,747.57526,747.5145,747.4616,747.41595,747.37683,747.3437,747.316,747.29315,747.2747,747.26013,747.24896,747.24066,747.2348,747.23096,747.2287,747.22766,747.22766
768.0,766.35175,764.8863,763.58234,762.42053,761.3837,760.457,759.6273,758.88367,758.2164,757.6169,757.07794,756.5931,756.1568,755.76404,755.4104,755.0921,754.8057,754.5481,754.3165,754.10864,753.9221,753.75507,753.6058,753.4725,753.3539,753.24854,753.1554,753.07324,753.0012,752.93835,752.88385,752.8369,752.7969,752.7631,752.73505,752.71204,752.6937,752.67944,752.6689,752.6615,752.65686,752.65454,752.6542,752.6553,752.65735,752.66003,752.6627,752.66504,752.6664,752.6664
718.0,715.0763,712.4146,709.9832,707.75415,705.7038,703.8119,702.0611,700.43665,698.9258,697.51746,696.20215,694.97144,693.818,692.7353,691.7176,690.7598,689.8574,689.00635,688.2029,687.4438,686.7261,686.04706,685.40436,684.7957,684.2192,683.673,683.15533,682.6649,682.20026,681.76025,681.3438,680.9499,680.57776,680.2266,679.8959,679.5851,679.29376,679.0218,678.76886,678.5351,678.3206,678.1257,677.95074,677.7966,677.66394,677.5541,677.4684,677.4087,677.3773,677.3773
718.0,715.9637,714.0885,712.35864,710.7597,709.2786,707.9038,706.6252,705.4337,704.32166,703.2819,702.30835,701.3955,700.5386,699.7331,698.97516,698.2613,697.5884,696.9535,696.35406,695.7877,695.2524,694.74603,694.26697,693.81354,693.3842,692.9777,692.5928,692.2282,691.88306,691.5564,691.2473,690.9551,690.679,690.4186,690.1732,689.94244,689.726,689.5236,689.3352,689.1606,688.99994,688.8535,688.72156,688.6046,688.5035,688.4191,688.3528,688.3061,688.2814,688.2814
721.0,719.6455,718.38586,717.2141,716.1235,715.10724,714.15955,713.27484,712.448,711.67456,710.9504,710.27167,709.63513,709.0376,708.4763,707.9487,707.4526,706.98566,706.5461,706.1321,705.742,705.3744,705.02783,704.70105,704.3929,704.10236,703.8283,703.57,703.3264,703.0969,702.88074,702.67725,702.4858,702.30585,702.13696,701.9787,701.8306,701.6925,701.564,701.44495,701.33514,701.2346,701.1433,701.0614,700.989,700.92664,700.87463,700.83374,700.805,700.7897,700.7897
721.0,719.8548,718.7855,717.78735,716.85535,715.98456,715.1706,714.4091,713.6963,713.02856,712.4026,711.8154,711.2643,710.7467,710.2603,709.8031,709.37305,708.96844,708.58765,708.2291,707.89154,707.57355,707.274,706.9918,706.726,706.4756,706.23975,706.01764,705.8086,705.6118,705.42676,705.2528,705.0895,704.9362,704.79266,704.6583,704.5329,704.41614,704.3077,704.2074,704.1151,704.03076,703.95435,703.88586,703.8255,703.7735,703.7303,703.6963,703.6724,703.6597,703.6597
720.0,719.2309,718.50653,717.8251,717.1841,716.5814,716.0147,715.4819,714.9807,714.5094,714.066,713.64874,713.25616,712.8866,712.5387,712.2112,711.90283,711.6125,711.33905,711.0816,710.8391,710.6109,710.396,710.1937,710.00336,709.8243,709.6559,709.49756,709.3488,709.20917,709.07806,708.9552,708.84015,708.7325,708.6319,708.53815,708.4509,708.36993,708.29504,708.226,708.1628,708.1052,708.0532,708.00684,707.96606,707.9311,707.9021,707.87933,707.8634,707.8549,707.8549
625.0,624.8958,624.7926,624.69037,624.5892,624.48895,624.3898,624.29156,624.19446,624.0983,624.0033,623.90924,623.8163,623.72437,623.63354,623.5437,623.45496,623.3673,623.2807,623.1952,623.1107,623.0274,622.9451,622.864,622.784,622.70514,622.6275,622.551,622.47577,622.40186,622.32916,622.25793,622.1881,622.1198,622.05316,621.9882,621.9251,621.8641,621.8052,621.74866,621.6948,621.6439,621.59625,621.55225,621.5123,621.47705,621.4471,621.42316,621.40607,621.3969,621.3969
624.0,623.9369,623.8742,623.812,623.7503,623.6891,623.62836,623.5681,623.50836,623.44916,623.39044,623.3322,623.27454,623.2174,623.16077,623.1047,623.04913,622.99414,622.93964,622.88574,622.8324,622.77966,622.7275,622.67584,622.6249,622.5745,622.5248,622.4757,622.42725,622.3796,622.33264,622.28644,622.2411,622.19666,622.15314,622.11066,622.0693,622.0291,621.9903,621.95294,621.91724,621.88336,621.8516,621.8222,621.7954,621.7717,621.7515,621.73535,621.72375,621.7175,621.7175
625.0,624.9328,624.86615,624.7999,624.73425,624.6691,624.6045,624.54034,624.4768,624.41376,624.3513,624.28937,624.22797,624.1672,624.10693,624.04724,623.9881,623.92957,623.87164,623.8143,623.7575,623.70135,623.6458,623.5909,623.5366,623.483,623.43005,623.3778,623.3263,623.2755,623.2255,623.17633,623.12805,623.0807,623.03436,622.9891,622.945,622.9022,622.86084,622.8211,622.783,622.74695,622.71313,622.68176,622.65326,622.628,622.60645,622.5892,622.57684,622.5702,622.5702
625.0,624.98065,624.9614,624.94226,624.92316,624.9042,624.8852,624.8664,624.8476,624.8289,624.8103,624.7918,624.7734,624.75507,624.7368,624.7187,624.7006,624.6827,624.66486,624.6471,624.62946,624.6119,624.5945,624.57715,624.55994,624.5429,624.52594,624.50916,624.4925,624.476,624.4597,624.44354,624.4277,624.4119,624.3965,624.38135,624.36646,624.3519,624.3378,624.3242,624.3111,624.2985,624.28674,624.2757,624.2656,624.25665,624.2489,624.2427,624.2382,624.2358,624.2358
625.0,624.99225,624.98456,624.97687,624.9692,624.9615,624.95386,624.9463,624.93866,624.9311,624.9235,624.916,624.9085,624.901,624.89355,624.8861,624.8787,624.87134,624.86395,624.8566,624.8493,624.84204,624.8348,624.8275,624.8204,624.81323,624.8061,624.799,624.792,624.78503,624.7781,624.77124,624.76447,624.75775,624.7511,624.74457,624.73816,624.7319,624.72577,624.71985,624.7141,624.7086,624.7034,624.6986,624.69415,624.6902,624.6867,624.68396,624.68195,624.68085,624.68085
753.0,751.47284,750.06683,748.77295,747.5819,746.48486,745.47363,744.54065,743.67914,742.883,742.1467,741.4654,740.83453,740.2501,739.7085,739.20636,738.7408,738.309,737.9086,737.5373,737.19305,736.874,736.57837,736.3046,736.05133,735.8171,735.60065,735.40094,735.2169,735.0475,734.8918,734.749,734.61835,734.4991,734.39044,734.29193,734.2028,734.1226,734.0508,733.9868,733.9303,733.8808,733.8378,733.8011,733.7702,733.7448,733.7247,733.7096,733.6994,733.69415,733.69415
773.0,771.52936,770.1804,768.94403,767.8108,766.7714,765.8175,764.9411,764.1352,763.3934,762.71,762.07983,761.49835,760.96124,760.4649,760.0059,759.58124,759.18805,758.82385,758.48645,758.1737,757.8838,757.615,757.36566,757.13446,756.92,756.72107,756.5367,756.3657,756.20734,756.0606,755.92474,755.79913,755.683,755.57587,755.4771,755.3863,755.3029,755.2266,755.15717,755.0941,755.0373,754.9865,754.94165,754.9026,754.86945,754.84216,754.821,754.8063,754.79846,754.79846
764.0,763.65814,763.33215,763.02203,762.72766,762.4487,762.18494,761.93567,761.7005,761.4789,761.27026,761.07404,760.88965,760.7166,760.5543,760.4023,760.26,760.12695,760.0027,759.8867,759.7787,759.6781,759.5846,759.49774,759.4173,759.3428,759.274,759.2105,759.15216,759.0986,759.0495,759.00464,758.96387,758.9269,758.8935,758.8634,758.83655,758.8126,758.7915,758.773,758.7569,758.7431,758.7314,758.7217,758.7137,758.70734,758.70245,758.699,758.69666,758.69543,758.69543
762.0,761.99695,761.9942,761.99176,761.98956,761.98773,761.98627,761.9851,761.9843,761.9839,761.9838,761.9841,761.98474,761.9857,761.9871,761.9889,761.99097,761.99347,761.9963,761.99945,762.003,762.0069,762.0111,762.0157,762.02057,762.02576,762.0313,762.0371,762.0432,762.0496,762.0563,762.0632,762.0703,762.0777,762.0852,762.0929,762.1007,762.1086,762.1165,762.12445,762.13226,762.13995,762.1474,762.15454,762.16125,762.16736,762.17267,762.17706,762.1803,762.18207,762.18207
706.0,705.33044,704.6901,704.0784,703.4946,702.9377,702.4065,701.90015,701.4175,700.95746,700.5191,700.1014,699.7034,699.3243,698.96313,698.6191,698.2914,697.9793,697.6821,697.3992,697.1298,696.8735,696.6296,696.3976,696.177,695.96735,695.7682,695.57904,695.3996,695.22943,695.06824,694.91565,694.7715,694.6353,694.5071,694.3864,694.2732,694.16736,694.06866,693.97705,693.8926,693.8151,693.7449,693.6819,693.6263,693.5784,693.53876,693.5076,693.4858,693.47424,693.47424
711.0,710.5121,710.0429,709.59235,709.1602,708.746,708.34924,707.9694,707.606,707.25836,706.926,706.60834,706.3048,706.01483,705.7379,705.47345,705.22107,704.9802,704.7505,704.5313,704.3224,704.1233,703.93353,703.75287,703.5809,703.41724,703.26166,703.1138,702.9733,702.84,702.7137,702.59406,702.4809,702.37396,702.2732,702.17834,702.08936,702.006,701.9283,701.8561,701.7895,701.7284,701.67285,701.62305,701.57904,701.54114,701.50964,701.48486,701.4675,701.4583,701.4583
712.0,711.71954,711.44763,711.18445,710.93005,710.6843,710.44727,710.2187,709.9985,709.7865,709.5825,709.38635,709.1979,709.0168,708.84296,708.67615,708.5162,708.3628,708.2159,708.07513,707.9405,707.81165,707.6885,707.57074,707.4584,707.3511,707.24884,707.15137,707.0586,706.97034,706.88654,706.80695,706.73157,706.6603,706.5929,706.5294,706.4697,706.4138,706.3616,706.31305,706.2682,706.227,706.1895,706.1559,706.1261,706.10046,706.0791,706.06226,706.0505,706.0442,706.0442
714.0,713.8735,713.7498,713.62915,713.5116,713.3971,713.28577,713.1776,713.0725,712.97064,712.8718,712.7761,712.6835,712.5938,712.5072,712.42346,712.34265,712.26465,712.1895,712.11707,712.0473,711.98016,711.91565,711.85364,711.7941,711.737,711.68225,711.6298,711.5797,711.5318,711.486,711.44244,711.40094,711.3616,711.32416,711.28876,711.2554,711.224,711.1946,711.1671,711.1416,711.11816,711.09674,711.0774,711.0603,711.0455,711.0331,711.0233,711.0164,711.01276,711.01276
714.0,713.9806,713.9616,713.943,713.92474,713.9069,713.8895,713.8726,713.85614,713.8401,713.8245,713.80945,713.7948,713.78064,713.76697,713.7538,713.7411,713.7288,713.71704,713.7058,713.695,713.68463,713.6748,713.6654,713.6565,713.648,713.64,713.63245,713.62537,713.61865,713.6124,713.6066,713.60126,713.5963,713.59174,713.5876,713.5838,713.58044,713.5774,713.57477,713.57245,713.57043,713.5687,713.5673,713.5662,713.5653,713.56464,713.56415,713.56384,713.5637,713.5637
662.0,661.77045,661.5455,661.3252,661.1096,660.8987,660.6925,660.49097,660.294,660.1017,659.91394,659.7306,659.55176,659.37726,659.20703,659.0411,658.87933,658.7217,658.5681,658.4185,658.2728,658.13104,657.9931,657.8589,657.7284,657.60156,657.47833,657.3587,657.2427,657.1302,657.02124,656.9158,656.8139,656.7156,656.62085,656.5298,656.4425,656.3591,656.2796,656.2043,656.1333,656.067,656.00555,655.94946,655.89905,655.8549,655.8177,655.78815,655.76715,655.756,655.756
663.0,662.85516,662.7127,662.5727,662.4351,662.3001,662.16766,662.0377,661.91034,661.78546,661.66315,661.5434,661.42615,661.3114,661.1991,661.0893,660.98193,660.877,660.7745,660.6744,660.5766,660.48114,660.38806,660.29724,660.20874,660.1225,660.0385,659.9568,659.8773,659.80005,659.7251,659.65234,659.5819,659.5138,659.44806,659.3847,659.32385,659.2655,659.20984,659.157,659.10706,659.06024,659.01685,658.97705,658.9412,658.9098,658.88324,658.86206,658.84705,658.839,658.839
663.0,662.9277,662.8564,662.786,662.7167,662.64844,662.58124,662.5151,662.45,662.3861,662.32324,662.26154,662.2009,662.1414,662.083,662.02576,661.9696,661.9146,661.8607,661.8079,661.7563,661.70575,661.6563,661.608,661.5607,661.51465,661.46967,661.4258,661.38306,661.34143,661.30096,661.2616,661.22345,661.18646,661.1507,661.1162,661.083,661.0511,661.0206,660.99164,660.96423,660.9385,660.91455,660.8926,660.8728,660.85535,660.84064,660.82886,660.82043,660.8159,660.8159
663.0,662.97925,662.95874,662.93854,662.9186,662.8989,662.8796,662.86053,662.84174,662.8233,662.80524,662.7874,662.76996,662.75287,662.736,662.7196,662.7035,662.68774,662.6723,662.6572,662.6425,662.6281,662.6141,662.60046,662.5871,662.57416,662.5616,662.5493,662.5375,662.52594,662.51483,662.504,662.49365,662.48364,662.474,662.4648,662.45593,662.4475,662.4395,662.43195,662.42487,662.4182,662.4121,662.40656,662.40155,662.3972,662.3935,662.39056,662.3885,662.3874,662.3874
662.0,662.012,662.02405,662.036,662.04803,662.06006,662.0721,662.08405,662.09607,662.1081,662.1201,662.13214,662.14417,662.1562,662.1682,662.18024,662.1923,662.20435,662.21643,662.22845,662.24054,662.2526,662.26465,662.27673,662.28876,662.3008,662.3128,662.3248,662.3368,662.34875,662.36066,662.3725,662.3843,662.39594,662.40753,662.41895,662.43024,662.44135,662.4522,662.46277,662.473,662.4829,662.49225,662.50104,662.50916,662.5164,662.52264,662.5278,662.53143,662.53345,662.53345
444.0,445.82486,447.29938,448.4918,449.4568,450.23834,450.87177,451.38553,451.80255,452.1414,452.4169,452.64124,452.82413,452.97345,453.0956,453.19577,453.27808,453.34595,453.40213,453.4488,453.4878,453.52054,453.54825,453.57184,453.5921,453.60968,453.62503,453.6386,453.65076,453.66168,453.67163,453.6808,453.6893,453.69724,453.7047,453.71182,453.71857,453.725,453.73117,453.73706,453.7427,453.74805,453.7531,453.75784,453.76218,453.76608,453.76944,453.77216,453.77408,453.77512,453.77512
440.0,441.84525,443.43564,444.8072,445.9907,447.01242,447.89487,448.65732,449.31638,449.88626,450.37915,450.8056,451.17468,451.49417,451.77084,452.0105,452.21814,452.3981,452.5541,452.68942,452.80682,452.90872,452.9972,453.07407,453.1409,453.19904,453.24963,453.29373,453.33215,453.36572,453.39508,453.42075,453.44327,453.463,453.4804,453.49573,453.50928,453.52127,453.53192,453.5414,453.54987,453.55743,453.5642,453.57025,453.57562,453.58035,453.5844,453.58777,453.59024,453.59164,453.59164
437.0,438.70206,440.2253,441.5892,442.81094,443.9058,444.88727,445.7674,446.55695,447.2654,447.9013,448.4722,448.98486,449.4453,449.85898,450.23065,450.5647,450.86493,451.13486,451.37756,451.59583,451.7921,451.9687,452.12756,452.2705,452.39917,452.51495,452.6192,452.71307,452.7976,452.87375,452.94235,453.00418,453.05988,453.11014,453.15543,453.1963,453.2332,453.26645,453.2965,453.32364,453.3481,453.37018,453.39,453.4078,453.42355,453.43726,453.44873,453.45746,453.46262,453.46262
434.0,435.59625,437.0586,438.39874,439.62732,440.75394,441.7874,442.73572,443.60608,444.4051,445.13882,445.81274,446.43185,447.0007,447.52347,448.004,448.44577,448.85196,449.2255,449.56903,449.885,450.17572,450.4432,450.6893,450.9158,451.12424,451.3161,451.49274,451.65533,451.80502,451.94287,452.06982,452.18674,452.2944,452.3936,452.48495,452.56912,452.6467,452.71814,452.784,452.84467,452.9005,452.95193,452.99918,453.04242,453.0817,453.11682,453.14713,453.17117,453.18604,453.18604
430.0,431.45285,432.81296,434.08658,435.27945,436.39697,437.44412,438.4255,439.3455,440.20807,441.01694,441.77563,442.48734,443.15506,443.78168,444.36975,444.92175,445.43994,445.92648,446.38336,446.8124,447.21536,447.5939,447.9495,448.28357,448.59747,448.89243,449.16962,449.43015,449.675,449.90515,450.12152,450.32492,450.51614,450.69592,450.865,451.02396,451.17346,451.31406,451.44626,451.5706,451.68753,451.79742,451.90063,451.99734,452.08755,452.17065,452.24512,452.30704,452.34766,452.34766
481.0,481.0026,481.00516,481.00763,481.0101,481.01248,481.01483,481.01712,481.01935,481.02155,481.02368,481.02576,481.02777,481.02975,481.03168,481.03357,481.03537,481.03714,481.03888,481.04053,481.04214,481.0437,481.0452,481.04666,481.04807,481.0494,481.0507,481.05194,481.05313,481.05426,481.05536,481.05637,481.05734,481.0583,481.05914,481.05997,481.06073,481.06143,481.06207,481.06268,481.06323,481.06372,481.06415,481.06454,481.06488,481.06516,481.06537,481.06552,481.06564,481.06567,481.06567
481.0,481.00287,481.00568,481.00842,481.0111,481.01376,481.01636,481.0189,481.02136,481.02377,481.02612,481.0284,481.03067,481.03287,481.035,481.03705,481.0391,481.04105,481.04294,481.0448,481.04657,481.0483,481.04996,481.05157,481.05313,481.05463,481.0561,481.05746,481.05878,481.06003,481.06125,481.06238,481.06348,481.0645,481.06546,481.06638,481.06723,481.06802,481.06876,481.06943,481.07,481.07056,481.07104,481.07147,481.07184,481.07214,481.07242,481.0726,481.07272,481.07278,481.07278
481.0,481.00272,481.00537,481.00797,481.01053,481.01303,481.0155,481.0179,481.0203,481.0226,481.02487,481.0271,481.02927,481.03137,481.03345,481.03546,481.0374,481.03934,481.0412,481.043,481.04477,481.04648,481.04813,481.0497,481.05127,481.05273,481.05417,481.05557,481.0569,481.05817,481.05936,481.06052,481.0616,481.06265,481.06363,481.06454,481.06543,481.06622,481.067,481.06766,481.0683,481.06885,481.06937,481.0698,481.0702,481.0705,481.07077,481.07095,481.07108,481.07114,481.07114
478.0,478.0043,478.0085,478.0127,478.01678,478.0208,478.02478,478.02866,478.03247,478.03622,478.0399,478.0435,478.04703,478.05048,478.05383,478.05713,478.06036,478.0635,478.06656,478.06955,478.07245,478.0753,478.07803,478.0807,478.08325,478.08572,478.08813,478.09045,478.09268,478.09482,478.09686,478.09882,478.10068,478.10242,478.1041,478.10568,478.10715,478.10855,478.10983,478.111,478.1121,478.11307,478.11395,478.11472,478.1154,478.11594,478.11636,478.11673,478.11694,478.11707,478.11707
476.0,476.00504,476.00998,476.01486,476.01968,476.0244,476.02908,476.0337,476.0382,476.04266,476.04703,476.0513,476.0555,476.05963,476.0637,476.06763,476.0715,476.0753,476.079,476.0826,476.08612,476.08957,476.0929,476.09613,476.09927,476.10233,476.10526,476.1081,476.11084,476.11346,476.116,476.1184,476.12073,476.12292,476.12503,476.12698,476.12885,476.13058,476.1322,476.13367,476.13504,476.1363,476.1374,476.13837,476.13922,476.13992,476.1405,476.14093,476.14124,476.1414,476.1414
582.0,683.6779,802.0204,840.0797,825.56134,799.9757,773.7633,749.1213,726.47974,705.8531,687.1444,670.22473,654.95715,641.20514,628.8371,617.7278,607.75977,598.8239,590.81934,583.6535,577.242,571.508,566.3817,561.8003,557.70685,554.0502,550.78424,547.86774,545.26355,542.9385,540.8627,539.0096,537.3552,535.8784,534.56,533.38293,532.3321,531.3939,530.5563,529.8085,529.1409,528.5453,528.0144,527.54224,527.124,526.75684,526.4401,526.1771,525.9769,525.8588,525.8588
587.0,694.901,809.59125,827.5562,809.7631,786.57635,763.6812,742.0911,721.9899,703.3908,686.2596,670.54175,656.1705,643.0703,631.16077,620.35876,610.5809,601.7451,593.77246,586.58746,580.1192,574.30133,569.0723,564.3757,560.1593,556.37585,552.982,549.93854,547.21,544.7642,542.57214,540.6076,538.84717,537.2696,535.85583,534.58887,533.4533,532.4355,531.52313,530.7053,529.9723,529.3156,528.72784,528.20294,527.7362,527.325,526.9693,526.6733,526.4478,526.3149,526.3149
588.0,683.6411,787.8743,812.408,801.10944,783.2355,764.8272,746.96405,729.8359,713.4869,697.9484,683.25494,669.4372,656.51587,644.4973,633.373,623.12103,613.7089,605.0961,597.2369,590.0824,583.5826,577.68774,572.34937,567.5207,563.1577,559.2188,555.6654,552.4617,549.5745,546.9738,544.63184,542.5233,540.6253,538.91705,537.3797,535.9961,534.751,533.6305,532.6222,531.7151,530.8995,530.167,529.51074,528.92566,528.40894,527.9613,527.5886,527.30505,527.13837,527.13837
