No.,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
14,0,1.9029773,3.5261889,4.925405,6.143825,7.2144732,8.162785,9.008599,9.767603,10.452365,11.073079,11.638111,12.154391,12.627721,13.062996,13.464379,13.835438,14.179248,14.498478,14.795458,15.0722275,15.330587,15.57213,15.798271,16.010273,16.209267,16.396269,16.572193,16.73787,16.894049,17.04141,17.180578,17.312119,17.43655,17.55435,17.665956,17.771769,17.87216,17.967464,18.057991,18.144016,18.225773,18.303448,18.377134,18.446796,18.51214,18.572426,18.626059,18.66986,18.697664,18.697664,0,0.47574434,0.8815472,1.2313513,1.5359563,1.8036183,2.0406961,2.2521498,2.4419007,2.6130912,2.7682698,2.9095278,3.0385978,3.1569302,3.265749,3.3660948,3.4588594,3.544812,3.6246195,3.6988645,3.7680569,3.8326468,3.8930326,3.9495678,4.0025682,4.0523167,4.099067,4.1430483,4.1844673,4.223512,4.2603526,4.2951446,4.3280296,4.3591375,4.3885875,4.416489,4.442942,4.46804,4.491866,4.5144978,4.536004,4.556443,4.575862,4.5942836,4.611699,4.628035,4.6431065,4.6565146,4.667465,4.674416,4.674416,67.2151,66.67147,66.21545,65.82831,65.495735,65.20692,64.95368,64.72974,64.5302,64.3512,64.18965,64.04307,63.90941,63.786987,63.674404,63.570484,63.474224,63.38478,63.301422,63.22352,63.15053,63.081978,63.017445,62.956562,62.899006,62.84449,62.792755,62.743572,62.696728,62.652046,62.609344,62.56848,62.529305,62.491695,62.455524,62.42069,62.38708,62.354607,62.323177,62.292706,62.26312,62.23435,62.20635,62.179104,62.15265,62.12714,62.102932,62.08078,62.062187,62.050083,62.050083,33.60755,32.622116,31.7854,31.067127,30.443932,29.898031,29.415796,28.986645,28.602247,28.25596,27.942421,27.657242,27.396807,27.158098,26.93858,26.7361,26.548822,26.375172,26.213781,26.063463,25.92318,25.792019,25.669172,25.55393,25.445652,25.343771,25.247778,25.157213,25.071663,24.990753,24.914145,24.841524,24.772608,24.70714,24.64488,24.585611,24.529127,24.475245,24.42379,24.374607,24.327553,24.282509,24.239382,24.198126,24.158777,24.121517,24.086807,24.055618,24.029896,24.013418,24.013418,40.32906,40.288326,40.258194,40.235798,40.219013,40.20632,40.19663,40.189133,40.183258,40.17857,40.17475,40.17156,40.168804,40.16635,40.164093,40.161945,40.15985,40.157757,40.155624,40.15343,40.151154,40.148773,40.146286,40.143677,40.140945,40.138084,40.135094,40.131973,40.12872,40.125336,40.12182,40.118176,40.114403,40.1105,40.10647,40.102306,40.098015,40.09359,40.089024,40.08432,40.07947,40.074474,40.06933,40.064034,40.05861,40.053104,40.047623,40.042377,40.037792,40.0347,40.0347
15,0,1.3930963,2.6092083,3.6769788,4.620447,5.459143,6.208856,6.882403,7.4902596,8.041062,8.541989,8.999054,9.417337,9.801158,10.154217,10.479701,10.7803755,11.058648,11.31663,11.556178,11.778933,11.986351,12.179731,12.360234,12.5289,12.686667,12.83438,12.972805,13.102634,13.224501,13.338979,13.446596,13.5478325,13.643128,13.732891,13.817492,13.897273,13.97255,14.0436125,14.110722,14.174113,14.23399,14.29051,14.343769,14.393755,14.440277,14.482824,14.520305,14.550567,14.569524,14.569524,0,0.34827408,0.6523021,0.9192447,1.1551118,1.3647858,1.552214,1.7206007,1.8725649,2.0102656,2.1354973,2.2497635,2.3543344,2.4502895,2.5385542,2.6199253,2.6950939,2.764662,2.8291576,2.8890445,2.9447331,2.9965878,3.0449328,3.0900586,3.132225,3.1716669,3.208595,3.2432013,3.2756586,3.3061252,3.3347447,3.361649,3.3869581,3.410782,3.4332228,3.454373,3.4743183,3.4931376,3.5109031,3.5276804,3.5435283,3.5584974,3.5726275,3.5859423,3.5984387,3.6100693,3.620706,3.6300762,3.6376417,3.642381,3.642381,67.2151,66.815,66.46947,66.16914,65.9062,65.67431,65.468445,65.28456,65.11941,64.970314,64.8351,64.71196,64.59939,64.49611,64.401054,64.3133,64.23206,64.15666,64.08652,64.021095,63.959965,63.902718,63.849007,63.798523,63.750988,63.70615,63.663795,63.623714,63.58573,63.549686,63.515423,63.48281,63.45172,63.422047,63.39368,63.366528,63.340492,63.3155,63.291466,63.268326,63.246017,63.224483,63.203693,63.183628,63.16432,63.145893,63.12859,63.112953,63.100014,63.091717,63.091717,22.405039,21.691214,21.069324,20.524313,20.043549,19.616796,19.235796,18.893858,18.585531,18.306332,18.052542,17.82105,17.609243,17.414892,17.236097,17.071228,16.918869,16.777788,16.646914,16.525295,16.412104,16.306599,16.208118,16.116081,16.029959,15.949277,15.8736105,15.802574,15.735818,15.673024,15.613904,15.558192,15.505649,15.45605,15.409194,15.364892,15.322971,15.283275,15.245654,15.209979,15.176129,15.144004,15.113523,15.084643,15.057382,15.031853,15.008358,14.987529,14.970606,14.959942,14.959942,51.531574,51.49184,51.460022,51.43443,51.413662,51.396633,51.3825,51.37062,51.360508,51.351772,51.34412,51.337315,51.33118,51.325565,51.32036,51.315468,51.310814,51.306347,51.30201,51.29777,51.2936,51.289463,51.28535,51.281242,51.277126,51.27299,51.268826,51.26463,51.260395,51.256115,51.25179,51.247414,51.242985,51.2385,51.233955,51.22935,51.22468,51.219948,51.215145,51.210266,51.205315,51.200283,51.195175,51.19,51.18478,51.179565,51.174458,51.16965,51.16553,51.162804,51.162804
16,0,1.2410915,2.3220146,3.267832,4.099982,4.8360877,5.490518,6.0750103,6.5992036,7.0710745,7.497272,7.8833804,8.234124,8.553528,8.845041,9.111639,9.355902,9.580077,9.786136,9.97581,10.150631,10.311955,10.460992,10.598819,10.726403,10.844611,10.954226,11.055951,11.150427,11.238232,11.319892,11.395886,11.466652,11.532587,11.594058,11.651398,11.704912,11.754884,11.801568,11.8452,11.885992,11.924134,11.959786,11.993071,12.02405,12.052685,12.0787525,12.101684,12.120255,12.131989,12.131989,0,0.31027287,0.58050364,0.816958,1.0249954,1.2090219,1.3726295,1.5187526,1.6498009,1.7677686,1.874318,1.9708451,2.058531,2.138382,2.2112603,2.2779098,2.3389754,2.3950193,2.446534,2.4939525,2.5376577,2.5779889,2.615248,2.6497047,2.6816008,2.7111528,2.7385564,2.7639878,2.7876067,2.809558,2.829973,2.8489716,2.866663,2.8831468,2.8985145,2.9128494,2.926228,2.938721,2.950392,2.9613,2.971498,2.9810336,2.9899466,2.9982677,3.0060124,3.0131712,3.0196881,3.025421,3.0300639,3.0329971,3.0329971,67.12769,66.77136,66.46364,66.196526,65.96319,65.758026,65.576546,65.41511,65.27075,65.14107,65.024055,64.91807,64.821724,64.73385,64.65345,64.57968,64.511826,64.44925,64.3914,64.337814,64.28807,64.24179,64.19867,64.1584,64.12074,64.08546,64.05235,64.021225,63.99193,63.964306,63.938225,63.913563,63.89021,63.868065,63.84704,63.82705,63.80802,63.789886,63.772587,63.756065,63.740273,63.725174,63.710743,63.69696,63.68385,63.671467,63.659966,63.64966,63.641174,63.635742,63.635742,16.781923,16.149862,15.600028,15.119455,14.697055,14.323719,13.992035,13.69596,13.430536,13.191671,12.975958,12.780539,12.603002,12.441293,12.293656,12.158579,12.03475,11.921029,11.816417,11.720037,11.631116,11.548968,11.472983,11.402617,11.337384,11.276848,11.2206135,11.168328,11.119671,11.07435,11.032104,10.99269,10.955893,10.92151,10.889359,10.859276,10.831106,10.80471,10.779961,10.756741,10.734946,10.714485,10.695279,10.677272,10.66044,10.644817,10.630537,10.6179285,10.607682,10.601191,10.601191,57.05854,57.019386,56.98752,56.961464,56.939957,56.921993,56.9068,56.89378,56.88247,56.87251,56.86362,56.85558,56.848217,56.841393,56.835003,56.828957,56.82318,56.817627,56.81225,56.807003,56.80187,56.796814,56.79183,56.786892,56.781994,56.777122,56.77227,56.767433,56.762608,56.757786,56.752968,56.748154,56.74334,56.73853,56.733723,56.728916,56.724113,56.71932,56.71453,56.70976,56.705006,56.700275,56.695583,56.690945,56.686382,56.681942,56.677708,56.673817,56.67055,56.668427,56.668427
17,0,1.0676224,2.0023196,2.8232064,3.5471687,4.1884203,4.758769,5.2680078,5.7242846,6.134415,6.5041323,6.838291,7.1410265,7.4158826,7.665912,7.8937607,8.10173,8.291835,8.465843,8.625316,8.771631,8.906017,9.029565,9.14325,9.247949,9.344445,9.433448,9.515594,9.591461,9.661573,9.726404,9.786386,9.841909,9.893334,9.940987,9.985164,10.02614,10.064164,10.099464,10.132248,10.162703,10.190998,10.2172785,10.24166,10.264215,10.284944,10.303714,10.320151,10.333419,10.341784,10.341784,0,0.2669056,0.5005799,0.7058016,0.8867922,1.0471051,1.1896923,1.3170019,1.4310712,1.5336038,1.6260331,1.7095728,1.7852566,1.8539706,1.916478,1.9734402,2.0254326,2.0729587,2.1164608,2.156329,2.1929078,2.2265043,2.2573912,2.2858126,2.3119872,2.3361113,2.358362,2.3788984,2.3978653,2.4153934,2.431601,2.4465964,2.4604774,2.4733336,2.4852467,2.496291,2.506535,2.516041,2.524866,2.533062,2.5406756,2.5477495,2.5543196,2.560415,2.5660539,2.571236,2.5759284,2.5800378,2.5833547,2.585446,2.585446,67.04052,66.73373,66.466866,66.23395,66.029655,65.84955,65.68996,65.547874,65.420815,65.30674,65.203926,65.11095,65.02659,64.94984,64.87981,64.81575,64.757,64.703026,64.653305,64.60743,64.565,64.5257,64.48923,64.45532,64.423744,64.394295,64.36678,64.341034,64.3169,64.29426,64.27297,64.25294,64.23405,64.21622,64.19936,64.18341,64.1683,64.15395,64.140335,64.127396,64.1151,64.10339,64.09228,64.08172,64.07175,64.06239,64.05377,64.046104,64.03984,64.03586,64.03586,13.408104,12.866316,12.392329,11.976346,11.609705,11.28512,10.996545,10.738971,10.508235,10.30086,10.113925,9.944958,9.791857,9.652821,9.526301,9.410957,9.305623,9.209279,9.121032,9.040093,8.965766,8.897432,8.834541,8.776602,8.723172,8.673859,8.6283045,8.586189,8.547223,8.511144,8.477713,8.446713,8.41795,8.391243,8.366428,8.343358,8.321896,8.301917,8.283309,8.265968,8.249803,8.23473,8.220679,8.207597,8.195453,8.184255,8.174084,8.1651535,8.15793,8.153369,8.153369,60.336468,60.30057,60.270702,60.245773,60.224804,60.20699,60.191685,60.178387,60.1667,60.156307,60.14696,60.138466,60.130665,60.12343,60.116657,60.110268,60.104195,60.098385,60.092793,60.08738,60.08212,60.076984,60.071957,60.06702,60.06216,60.057365,60.052628,60.04794,60.043293,60.03869,60.034115,60.02958,60.02507,60.020596,60.016148,60.01173,60.007347,60.002995,59.998684,59.994415,59.990192,59.98603,59.981934,59.977924,59.974022,59.97027,59.966732,59.96353,59.960876,59.95917,59.95917
18,0,0.7122527,1.3463169,1.9108319,2.4141471,2.86377,3.2662742,3.6273568,3.9519372,4.244262,4.508006,4.7463546,4.9620795,5.157599,5.3350325,5.4962406,5.6428647,5.7763553,5.8979983,6.0089383,6.1101937,6.202676,6.2872005,6.3644996,6.4352303,6.499985,6.5592995,6.6136556,6.6634903,6.709199,6.7511406,6.7896404,6.824995,6.8574734,6.8873205,6.914759,6.9399924,6.9632063,6.9845686,7.004234,7.0223393,7.039011,7.054357,7.0684676,7.081407,7.093199,7.1037936,7.1130085,7.120406,7.1250534,7.1250534,0,0.17806317,0.33657923,0.47770798,0.6035368,0.7159425,0.81656855,0.9068392,0.9879843,1.0610656,1.1270015,1.1865886,1.2405199,1.2893997,1.3337581,1.3740602,1.4107162,1.4440888,1.4744996,1.5022346,1.5275484,1.550669,1.5718001,1.5911249,1.6088076,1.6249963,1.6398249,1.6534139,1.6658726,1.6772997,1.6877851,1.6974101,1.7062488,1.7143683,1.7218301,1.7286898,1.7349981,1.7408016,1.7461421,1.7510585,1.7555848,1.7597528,1.7635893,1.7671169,1.7703518,1.7732997,1.7759484,1.7782521,1.7801015,1.7812634,1.7812634,67.2151,67.01202,66.8316,66.6713,66.528656,66.4014,66.28756,66.185455,66.09362,66.01081,65.93595,65.86812,65.80651,65.75045,65.699326,65.65261,65.60985,65.57064,65.534615,65.501465,65.47091,65.4427,65.41662,65.39246,65.370056,65.349236,65.329865,65.31181,65.29496,65.279205,65.264465,65.25063,65.237656,65.22545,65.21395,65.20312,65.192894,65.183235,65.17411,65.165474,65.15731,65.1496,65.14231,65.13546,65.12904,65.1231,65.11768,65.112946,65.10912,65.106735,65.106735,8.401888,8.042634,7.722863,7.4382105,7.18445,6.9577823,6.7548795,6.5728583,6.409232,6.261853,6.1288657,6.008661,5.8998394,5.801182,5.7116194,5.6302137,5.5561385,5.488663,5.4271398,5.370993,5.3197107,5.2728333,5.2299523,5.1906986,5.1547427,5.121786,5.0915613,5.063825,5.038359,5.014964,4.9934607,4.9736853,4.95549,4.9387403,4.9233127,4.9090967,4.8959904,4.883902,4.872747,4.86245,4.8529425,4.844163,4.8360596,4.8285885,4.821721,4.8154507,4.809808,4.804895,4.80095,4.7984724,4.7984724,65.53472,65.51033,65.48897,65.47028,65.45389,65.43941,65.42653,65.414986,65.404564,65.39508,65.386375,65.378334,65.37086,65.36385,65.357254,65.351006,65.345055,65.339355,65.333885,65.328606,65.3235,65.318535,65.31371,65.309,65.30439,65.29987,65.29545,65.29109,65.28681,65.28259,65.27844,65.274345,65.2703,65.26632,65.26239,65.258514,65.2547,65.25094,65.247246,65.24362,65.240074,65.23662,65.23325,65.23001,65.22691,65.22399,65.2213,65.21892,65.216995,65.2158,65.2158
19,0,1.1464015,2.1845522,3.1280584,3.9890974,4.7781296,5.504033,6.174326,6.795387,7.3726497,7.9107666,8.413739,8.885029,9.327644,9.744214,10.137044,10.508166,10.859383,11.192292,11.508322,11.808751,12.094726,12.367283,12.627358,12.8758,13.1133795,13.340801,13.558707,13.767688,13.968284,14.160993,14.346275,14.524555,14.696227,14.861654,15.0211735,15.175098,15.323715,15.467284,15.606034,15.740154,15.869772,15.994921,16.115475,16.23104,16.340734,16.442833,16.534096,16.608582,16.655523,16.655523,0,0.28660038,0.54613805,0.7820146,0.99727434,1.1945324,1.3760083,1.5435815,1.6988467,1.8431624,1.9776917,2.1034348,2.2212572,2.331911,2.4360535,2.534261,2.6270416,2.7148457,2.798073,2.8770804,2.9521878,3.0236814,3.0918207,3.1568396,3.21895,3.2783449,3.3352003,3.3896768,3.441922,3.492071,3.5402482,3.5865688,3.6311388,3.6740568,3.7154136,3.7552934,3.7937746,3.8309288,3.866821,3.9015086,3.9350386,3.967443,3.9987302,4.0288687,4.05776,4.0851836,4.110708,4.133524,4.1521454,4.163881,4.163881,71.89582,71.630226,71.39322,71.18085,70.98956,70.81635,70.658676,70.51441,70.381805,70.25936,70.14583,70.040146,69.94142,69.84887,69.761826,69.679726,69.60205,69.52838,69.45832,69.39154,69.32773,69.266624,69.207985,69.1516,69.097275,69.04483,68.99411,68.94496,68.89724,68.85083,68.80561,68.76146,68.71826,68.67593,68.63433,68.59338,68.552986,68.513016,68.47338,68.43398,68.39472,68.355515,68.31631,68.27711,68.23802,68.19938,68.1619,68.12699,68.09735,68.077965,68.077965,71.89582,71.34363,70.84708,70.39883,69.99229,69.62182,69.28267,68.97083,68.68296,68.4162,68.16814,67.936714,67.72016,67.51695,67.325775,67.14546,66.97501,66.81354,66.66025,66.51446,66.37554,66.24294,66.116165,65.99476,65.87833,65.76649,65.65891,65.55528,65.45532,65.358765,65.26536,65.17489,65.08713,65.00187,64.91892,64.8381,64.75921,64.68209,64.60657,64.53248,64.45969,64.38808,64.31758,64.24824,64.18026,64.1142,64.05119,63.99347,63.945206,63.914085,63.914085,7.189582,7.191683,7.1939354,7.1962857,7.1986837,7.2010884,7.2034683,7.2057996,7.208065,7.2102523,7.212352,7.2143583,7.2162676,7.2180777,7.219788,7.2213984,7.2229095,7.224323,7.2256393,7.226862,7.2279916,7.2290306,7.2299805,7.230844,7.2316227,7.232318,7.232931,7.233464,7.2339163,7.2342906,7.234586,7.2348027,7.23494,7.234998,7.234975,7.234868,7.234676,7.2343946,7.2340207,7.2335496,7.2329764,7.232296,7.231504,7.2305975,7.229578,7.2284565,7.227261,7.226052,7.22495,7.224185,7.224185
20,0,0.84373313,1.6201279,2.3354769,2.9959545,3.607215,4.174302,4.701668,5.193223,5.652403,6.082226,6.48535,6.8641243,7.220628,7.556708,7.8740115,8.174011,8.458027,8.727245,8.9827385,9.225475,9.456333,9.676111,9.885538,10.085279,10.275943,10.458088,10.63223,10.7988405,10.958359,11.111187,11.257703,11.398252,11.533157,11.662722,11.787222,11.90692,12.022055,12.132845,12.239488,12.342147,12.440947,12.535939,12.627067,12.714073,12.796358,12.872701,12.940772,12.996246,13.031197,13.031197,0,0.21093328,0.40503198,0.5838692,0.7489886,0.90180373,1.0435755,1.175417,1.2983057,1.4131007,1.5205564,1.6213375,1.7160311,1.805157,1.889177,1.9685029,2.0435028,2.1145067,2.1818113,2.2456846,2.3063688,2.3640833,2.4190278,2.4713845,2.5213199,2.5689857,2.614522,2.6580575,2.6997101,2.7395897,2.7777967,2.8144257,2.849563,2.8832893,2.9156804,2.9468055,2.97673,3.0055137,3.0332112,3.059872,3.0855367,3.1102366,3.1339848,3.1567667,3.1785183,3.1990895,3.2181752,3.235193,3.2490616,3.2577991,3.2577991,71.89582,71.68848,71.49886,71.32525,71.165886,71.019196,70.88375,70.75829,70.64175,70.53317,70.43173,70.336716,70.2475,70.16352,70.084305,70.00943,69.9385,69.871185,69.8072,69.74625,69.6881,69.63255,69.57939,69.52844,69.479546,69.43255,69.387314,69.34373,69.30165,69.260994,69.22164,69.1835,69.146484,69.1105,69.075455,69.04127,69.00786,68.97514,68.94303,68.911446,68.88031,68.84955,68.819115,68.788994,68.759254,68.7301,68.70203,68.67603,68.65404,68.63968,68.63968,35.94791,35.52784,35.141884,34.78682,34.45946,34.156895,33.87651,33.61602,33.373417,33.146935,32.93503,32.73635,32.5497,32.374027,32.20839,32.05196,31.903996,31.763834,31.63088,31.504597,31.3845,31.270151,31.161154,31.057144,30.957792,30.862797,30.771875,30.684776,30.601261,30.521112,30.444126,30.370113,30.298899,30.230316,30.164207,30.100428,30.038836,29.979301,29.9217,29.865917,29.81185,29.75942,29.70858,29.659348,29.611849,29.566416,29.523752,29.485226,29.453426,29.43314,29.43314,43.137493,43.13965,43.142338,43.14547,43.148926,43.1526,43.156395,43.160225,43.164032,43.167763,43.17137,43.17483,43.178116,43.181206,43.18409,43.186756,43.1892,43.191418,43.193405,43.19516,43.196686,43.197983,43.19905,43.199898,43.20052,43.20092,43.201103,43.20107,43.200817,43.200348,43.199665,43.198757,43.197628,43.196274,43.194683,43.192844,43.190754,43.188393,43.185745,43.182793,43.17951,43.175873,43.17186,43.167458,43.162663,43.157516,43.152122,43.146736,43.141857,43.138485,43.138485
21,0,0.5650349,1.0915719,1.5820073,2.0390108,2.4652286,2.8631666,3.2351458,3.5832908,3.9095337,4.2156267,4.503155,4.773555,5.0281253,5.268045,5.4943833,5.708112,5.9101152,6.1012015,6.282108,6.453509,6.616024,6.7702217,6.916625,7.055716,7.187939,7.313707,7.4333987,7.5473685,7.655945,7.759432,7.858114,7.9522552,8.042104,8.127889,8.209827,8.288119,8.362951,8.434496,8.502912,8.568333,8.630872,8.6905985,8.747517,8.801515,8.85228,8.899134,8.940737,8.974545,8.995821,8.995821,0,0.14125873,0.27289298,0.39550182,0.5097527,0.61630714,0.71579164,0.80878645,0.8958227,0.97738343,1.0539067,1.1257888,1.1933887,1.2570313,1.3170112,1.3735958,1.427028,1.4775288,1.5253004,1.570527,1.6133772,1.654006,1.6925554,1.7291563,1.763929,1.7969848,1.8284267,1.8583497,1.8868421,1.9139862,1.939858,1.9645284,1.9880638,2.010526,2.0319722,2.0524569,2.0720298,2.0907378,2.108624,2.125728,2.1420832,2.157718,2.1726496,2.1868792,2.2003787,2.21307,2.2247834,2.2351842,2.2436361,2.2489552,2.2489552,71.59667,71.455635,71.32441,71.20242,71.08899,70.98338,70.88495,70.793045,70.70711,70.62661,70.551094,70.48013,70.413345,70.350395,70.29097,70.234795,70.18161,70.1312,70.08337,70.0379,69.994644,69.953445,69.914154,69.87665,69.840805,69.80651,69.77367,69.74218,69.71195,69.682915,69.65498,69.62809,69.602165,69.57713,69.55294,69.529526,69.50682,69.48478,69.46333,69.44243,69.42202,69.40205,69.38248,69.363304,69.34454,69.326324,69.30892,69.29291,69.27943,69.27065,69.27065,17.899168,17.616705,17.35354,17.108479,16.88018,16.667309,16.468601,16.282885,16.109087,15.946233,15.793438,15.649903,15.514907,15.3877945,15.267973,15.154905,15.048104,14.947126,14.851565,14.761053,14.675251,14.593851,14.516567,14.443139,14.373325,14.306904,14.2436695,14.183433,14.126015,14.071254,14.018995,13.969098,13.921429,13.875863,13.832284,13.790582,13.750653,13.712403,13.675741,13.640584,13.606858,13.574505,13.543483,13.513787,13.485474,13.458709,13.433859,13.411654,13.393494,13.38199,13.38199,60.85717,60.85736,60.857708,60.85824,60.85893,60.859737,60.860626,60.861557,60.86249,60.863396,60.864254,60.865036,60.865726,60.866314,60.866783,60.86713,60.867344,60.867424,60.867363,60.867165,60.86682,60.866333,60.865704,60.864933,60.86402,60.862972,60.86178,60.860447,60.85898,60.85737,60.855618,60.853725,60.851692,60.84951,60.847176,60.844685,60.842026,60.839188,60.836163,60.832935,60.829487,60.825798,60.821857,60.817654,60.813187,60.808487,60.803646,60.798878,60.794605,60.791664,60.791664
22,0,0.47687086,0.92341757,1.3411815,1.7319952,2.097742,2.4402528,2.761259,3.0623736,3.3450868,3.610767,3.8606687,4.095939,4.3176274,4.5266933,4.7240143,4.910395,5.0865726,5.253223,5.4109683,5.560381,5.7019877,5.8362756,5.9636936,6.084658,6.199555,6.3087406,6.4125485,6.5112863,6.6052427,6.694685,6.779864,6.8610134,6.938351,7.0120826,7.082399,7.1494784,7.213488,7.274582,7.3329,7.3885674,7.4416847,7.4923205,7.540487,7.586101,7.628911,7.6683626,7.703347,7.731751,7.749617,7.749617,0,0.119217716,0.23085439,0.33529538,0.4329988,0.5244355,0.6100632,0.69031477,0.7655934,0.8362717,0.9026917,0.96516716,1.0239848,1.0794069,1.1316733,1.1810036,1.2275988,1.2716432,1.3133057,1.3527421,1.3900952,1.4254969,1.4590689,1.4909234,1.5211645,1.5498887,1.5771852,1.6031371,1.6278216,1.6513107,1.6736712,1.694966,1.7152534,1.7345878,1.7530206,1.7705997,1.7873696,1.803372,1.8186455,1.833225,1.8471419,1.8604212,1.8730801,1.8851217,1.8965253,1.9072278,1.9170907,1.9258368,1.9329377,1.9374043,1.9374043,71.59667,71.47781,71.36653,71.2625,71.165245,71.0743,70.98918,70.90944,70.83463,70.76437,70.69831,70.63611,70.57747,70.52212,70.46981,70.42031,70.37343,70.32897,70.28676,70.24664,70.20847,70.17213,70.13748,70.104416,70.07284,70.04265,70.013756,69.986084,69.95955,69.93408,69.909615,69.88609,69.86344,69.841606,69.82053,69.80018,69.78048,69.76138,69.74284,69.724815,69.70725,69.69011,69.673355,69.65698,69.64101,69.62553,69.61078,69.597244,69.58587,69.578476,69.578476,14.319334,14.080971,13.857768,13.648967,13.453651,13.270877,13.099723,12.939321,12.788858,12.647587,12.514817,12.389921,12.272322,12.161491,12.05695,11.958257,11.865008,11.776836,11.693401,11.614392,11.539524,11.468532,11.401173,11.337222,11.276472,11.21873,11.163818,11.111569,11.0618305,11.014458,10.969316,10.926279,10.885232,10.846064,10.80867,10.772956,10.738831,10.706207,10.675008,10.645159,10.616595,10.589264,10.563127,10.538177,10.514456,10.492096,10.471393,10.452943,10.437886,10.428368,10.428368,64.437004,64.437325,64.437645,64.43801,64.43842,64.438866,64.43932,64.43977,64.4402,64.44058,64.4409,64.44115,64.44131,64.441376,64.44133,64.441185,64.440926,64.44055,64.440056,64.439445,64.43871,64.43787,64.4369,64.43581,64.4346,64.43328,64.43185,64.4303,64.428635,64.42686,64.42496,64.42295,64.42082,64.41857,64.4162,64.413704,64.411064,64.40828,64.40534,64.40224,64.39896,64.39548,64.39179,64.38789,64.38377,64.37948,64.375084,64.37077,64.36693,64.36429,64.36429
23,0,0.3187917,0.6203626,0.90519387,1.1739966,1.4275775,1.6667751,1.892424,2.105335,2.3062854,2.496012,2.6752095,2.8445306,3.0045853,3.1559439,3.299139,3.4346666,3.5629892,3.6845381,3.7997153,3.9088957,4.0124288,4.1106415,4.203838,4.292304,4.3763056,4.456092,4.531897,4.6039395,4.672425,4.7375455,4.799482,4.858404,4.9144726,4.9678364,5.0186367,5.067006,5.113069,5.15694,5.198725,5.238518,5.2763977,5.3124194,5.3465996,5.378889,5.4091225,5.436923,5.4615297,5.4814787,5.494015,5.494015,0,0.07969792,0.15509064,0.22629847,0.29349914,0.35689437,0.41669378,0.473106,0.52633375,0.57657135,0.624003,0.6688024,0.71113265,0.7511463,0.78898597,0.82478476,0.85866666,0.8907473,0.92113453,0.9499288,0.97722393,1.0031072,1.0276604,1.0509595,1.073076,1.0940764,1.114023,1.1329743,1.1509849,1.1681062,1.1843864,1.1998705,1.214601,1.2286181,1.2419591,1.2546592,1.2667515,1.2782673,1.289235,1.2996813,1.3096296,1.3190994,1.3281049,1.3366499,1.3447223,1.3522806,1.3592308,1.3653824,1.3703697,1.3735038,1.3735038,71.696106,71.61718,71.542336,71.47152,71.40459,71.341354,71.28162,71.225174,71.17182,71.12137,71.07362,71.02842,70.985596,70.94499,70.90646,70.86989,70.83514,70.802086,70.770645,70.7407,70.71217,70.68497,70.659004,70.63421,70.61051,70.58786,70.56617,70.5454,70.5255,70.5064,70.48807,70.47046,70.45352,70.43722,70.4215,70.40635,70.39171,70.377556,70.363846,70.350555,70.33764,70.32508,70.31285,70.30095,70.28938,70.27823,70.26765,70.25798,70.249886,70.24464,70.24464,8.962013,8.802713,8.651997,8.50963,8.375263,8.248492,8.1289015,8.016073,7.9096017,7.8090997,7.7141976,7.6245484,7.539826,7.4597244,7.38396,7.312265,7.244392,7.18011,7.119203,7.0614715,7.0067267,6.9547944,6.9055123,6.858727,6.814297,6.772089,6.7319784,6.6938486,6.6575904,6.6231008,6.5902843,6.55905,6.5293126,6.500993,6.4740148,6.4483075,6.4238048,6.4004436,6.3781652,6.356917,6.33665,6.3173237,6.2989097,6.2813997,6.264818,6.2492523,6.234898,6.222155,6.2117925,6.2052603,6.2052603,69.90371,69.90446,69.90499,69.90537,69.90564,69.90579,69.90585,69.90582,69.9057,69.90549,69.90519,69.90479,69.90431,69.90373,69.90307,69.902306,69.90146,69.90051,69.89948,69.89837,69.89716,69.895874,69.89449,69.893036,69.8915,69.889885,69.88819,69.88641,69.88457,69.882645,69.880646,69.87857,69.87642,69.87418,69.87187,69.869484,69.867004,69.864426,69.861755,69.85898,69.85609,69.85307,69.84993,69.84666,69.843254,69.839745,69.836205,69.83277,69.82974,69.82769,69.82769
